session_id,player_id,session_date,session_length_min,levels_completed
S0005935,P00858,2025-12-26,30,4
S0005936,P00858,2025-12-31,5,1
S0005937,P00858,2026-01-02,23,2
S0005938,P00858,2026-01-03,17,2
S0005939,P00858,2026-01-09,5,2
S0005940,P00859,2026-01-05,31,4
S0005941,P00859,2026-01-06,36,2
S0005942,P00859,2026-01-07,44,8
S0005943,P00859,2026-01-10,55,6
S0005944,P00859,2026-01-10,49,4
S0005945,P00859,2026-01-12,55,5
S0005946,P00859,2026-01-13,18,1
S0005947,P00859,2026-01-14,33,2
S0005948,P00859,2026-01-14,34,3
S0005949,P00859,2026-01-20,34,2
S0005950,P00859,2026-01-21,41,4
S0005951,P00859,2026-01-24,7,2
S0005952,P00859,2026-01-25,44,5
S0005953,P00860,2025-11-11,55,5
S0005954,P00860,2025-11-15,46,5
S0005955,P00860,2025-11-16,64,3
S0005956,P00860,2025-11-16,58,6
S0005957,P00860,2025-11-18,67,8
S0005958,P00860,2025-12-01,26,3
S0005959,P00860,2025-12-05,52,3
S0005960,P00860,2025-12-10,71,8
S0005961,P00861,2025-11-09,40,1
S0005962,P00861,2025-11-12,38,4
S0005963,P00861,2025-11-13,42,1
S0005964,P00861,2025-11-14,50,5
S0005965,P00861,2025-11-16,48,3
S0005966,P00861,2025-11-30,37,4
S0005967,P00861,2025-12-01,48,4
S0005968,P00862,2025-10-19,54,3
S0005969,P00862,2025-10-21,32,4
S0005970,P00862,2025-10-22,42,4
S0005971,P00862,2025-10-25,33,1
S0005972,P00862,2025-10-28,54,5
S0005973,P00862,2025-10-29,31,2
S0005974,P00862,2025-10-30,54,5
S0005975,P00862,2025-11-04,41,3
S0005976,P00862,2025-11-19,42,6
S0005977,P00863,2026-01-12,14,0
S0005978,P00863,2026-01-15,25,3
S0005979,P00863,2026-01-17,23,1
S0005980,P00863,2026-01-18,11,0
S0005981,P00863,2026-01-21,26,2
S0005982,P00863,2026-01-24,8,3
S0005983,P00863,2026-01-31,11,1
S0005984,P00864,2025-11-17,5,1
S0005985,P00864,2025-12-24,10,2
S0005986,P00865,2025-12-05,17,1
S0005987,P00865,2025-12-07,15,4
S0005988,P00865,2025-12-13,22,3
S0005989,P00865,2025-12-18,23,2
S0005990,P00866,2025-12-24,16,3
S0005991,P00866,2025-12-25,16,1
S0005992,P00866,2026-01-01,21,1
S0005993,P00866,2026-01-02,9,0
S0005994,P00867,2026-01-08,12,1
S0005995,P00867,2026-01-10,15,0
S0005996,P00867,2026-01-11,18,1
S0005997,P00867,2026-01-24,16,2
S0005998,P00868,2025-10-15,38,3
S0005999,P00868,2025-10-17,24,3
S0006000,P00868,2025-10-18,44,3
S0006001,P00868,2025-10-19,30,1
S0006002,P00868,2025-10-19,26,3
S0006003,P00868,2025-10-20,23,0
S0006004,P00868,2025-10-23,24,1
S0006005,P00868,2025-10-23,5,0
S0006006,P00868,2025-10-24,29,3
S0006007,P00868,2025-10-28,19,0
S0006008,P00868,2025-10-29,10,0
S0006009,P00868,2025-11-01,20,0
S0006010,P00868,2025-11-03,28,3
S0006011,P00868,2025-11-07,23,1
S0006012,P00868,2025-11-23,22,2
S0006013,P00869,2025-10-18,24,3
S0006014,P00869,2025-10-22,20,3
S0006015,P00869,2025-10-23,31,3
S0006016,P00869,2025-10-26,32,5
S0006017,P00869,2025-10-26,39,4
S0006018,P00869,2025-11-04,24,0
S0006019,P00869,2025-11-04,5,1
S0006020,P00869,2025-11-11,31,3
S0006021,P00869,2025-11-11,53,6
S0006022,P00869,2025-11-12,52,3
S0006023,P00869,2025-11-15,25,0
S0006024,P00869,2025-11-20,44,2
S0006025,P00869,2025-12-03,37,3
S0006026,P00870,2025-10-15,78,5
S0006027,P00870,2025-10-16,88,10
S0006028,P00870,2025-10-19,68,5
S0006029,P00870,2025-10-21,103,7
S0006030,P00870,2025-10-26,68,6
S0006031,P00870,2025-10-26,89,6
S0006032,P00870,2025-10-27,64,4
S0006033,P00871,2025-12-11,24,1
S0006034,P00871,2026-01-05,17,1
S0006035,P00872,2025-11-30,43,3
S0006036,P00872,2025-12-02,40,2
S0006037,P00872,2025-12-21,38,3
S0006038,P00872,2025-12-22,50,4
S0006039,P00872,2025-12-26,35,5
S0006040,P00873,2025-12-13,22,2
S0006041,P00873,2025-12-13,30,3
S0006042,P00873,2025-12-14,11,1
S0006043,P00873,2025-12-15,19,1
S0006044,P00873,2025-12-16,21,5
S0006045,P00873,2025-12-18,19,0
S0006046,P00873,2025-12-26,10,0
S0006047,P00873,2025-12-26,11,0
S0006048,P00873,2025-12-28,11,1
S0006049,P00873,2025-12-29,30,5
S0006050,P00874,2025-10-29,37,0
S0006051,P00874,2025-11-04,25,3
S0006052,P00875,2025-10-08,28,4
S0006053,P00875,2025-10-10,16,1
S0006054,P00875,2025-10-12,45,4
S0006055,P00875,2025-10-13,48,6
S0006056,P00875,2025-10-15,34,5
S0006057,P00875,2025-10-21,31,3
S0006058,P00876,2026-01-16,30,0
S0006059,P00878,2025-10-02,10,1
S0006060,P00878,2025-10-04,20,1
S0006061,P00878,2025-10-13,25,1
S0006062,P00878,2025-10-16,16,0
S0006063,P00878,2025-10-16,26,4
S0006064,P00878,2025-10-25,20,1
S0006065,P00878,2025-10-30,13,1
S0006066,P00878,2025-11-16,34,3
S0006067,P00879,2026-01-14,6,1
S0006068,P00879,2026-01-20,16,3
S0006069,P00879,2026-01-25,22,1
S0006070,P00880,2025-10-05,55,4
S0006071,P00880,2025-10-06,34,2
S0006072,P00880,2025-10-08,40,4
S0006073,P00880,2025-10-12,50,4
S0006074,P00880,2025-10-13,47,5
S0006075,P00880,2025-10-13,28,0
S0006076,P00880,2025-10-15,34,2
S0006077,P00880,2025-10-15,34,0
S0006078,P00880,2025-10-20,55,4
S0006079,P00881,2026-01-04,46,4
S0006080,P00881,2026-01-06,40,5
S0006081,P00881,2026-01-10,51,2
S0006082,P00881,2026-01-16,28,4
S0006083,P00881,2026-01-28,35,0
S0006084,P00882,2025-12-17,5,0
S0006085,P00882,2025-12-19,5,0
S0006086,P00882,2025-12-20,6,0
S0006087,P00882,2025-12-21,10,0
S0006088,P00882,2025-12-28,7,1
S0006089,P00882,2026-01-03,14,1
S0006090,P00882,2026-01-09,11,2
S0006091,P00882,2026-01-09,5,1
S0006092,P00883,2025-11-16,35,3
S0006093,P00883,2025-11-20,28,2
S0006094,P00883,2025-11-26,16,3
S0006095,P00883,2025-11-29,26,3
S0006096,P00883,2025-11-29,5,0
S0006097,P00883,2025-12-01,21,4
S0006098,P00883,2025-12-02,5,0
S0006099,P00883,2025-12-09,25,2
S0006100,P00883,2026-01-05,48,3
S0006101,P00883,2026-01-06,32,2
S0006102,P00884,2025-11-01,31,4
S0006103,P00884,2025-11-04,18,2
S0006104,P00884,2025-11-07,35,3
S0006105,P00884,2025-11-09,14,0
S0006106,P00884,2025-11-09,35,3
S0006107,P00884,2025-11-11,55,3
S0006108,P00884,2025-11-12,17,2
S0006109,P00884,2025-11-14,31,3
S0006110,P00884,2025-11-29,45,4
S0006111,P00884,2025-11-30,45,3
S0006112,P00884,2025-11-30,42,5
S0006113,P00885,2025-12-06,23,2
S0006114,P00885,2025-12-09,29,3
S0006115,P00885,2025-12-14,37,3
S0006116,P00885,2025-12-28,34,2
S0006117,P00887,2026-01-30,16,2
S0006118,P00888,2025-10-15,29,3
S0006119,P00888,2025-10-18,34,2
S0006120,P00888,2025-10-21,24,0
S0006121,P00888,2025-10-22,26,0
S0006122,P00889,2025-12-13,28,3
S0006123,P00890,2025-10-14,51,5
S0006124,P00890,2025-10-17,58,5
S0006125,P00891,2025-10-06,52,5
S0006126,P00891,2025-10-11,46,4
S0006127,P00891,2025-10-14,43,3
S0006128,P00891,2025-10-15,37,0
S0006129,P00891,2025-10-18,46,3
S0006130,P00891,2025-10-20,29,2
S0006131,P00891,2025-10-23,32,1
S0006132,P00891,2025-11-01,36,4
S0006133,P00891,2025-11-07,25,2
S0006134,P00892,2025-11-27,34,2
S0006135,P00892,2025-11-28,22,0
S0006136,P00892,2025-11-29,23,3
S0006137,P00892,2025-12-02,20,3
S0006138,P00892,2025-12-03,29,3
S0006139,P00892,2025-12-06,16,1
S0006140,P00892,2025-12-07,36,2
S0006141,P00892,2025-12-08,24,4
S0006142,P00892,2025-12-23,32,3
S0006143,P00893,2026-01-12,24,1
S0006144,P00893,2026-01-15,24,3
S0006145,P00893,2026-01-17,17,0
S0006146,P00893,2026-01-19,10,1
S0006147,P00894,2025-11-04,62,7
S0006148,P00894,2025-11-04,62,4
S0006149,P00894,2025-11-05,65,6
S0006150,P00894,2025-11-06,78,7
S0006151,P00894,2025-11-14,82,8
S0006152,P00894,2025-11-15,49,5
S0006153,P00894,2025-11-19,69,5
S0006154,P00894,2025-12-03,74,7
S0006155,P00895,2025-10-19,51,6
S0006156,P00895,2025-10-20,45,4
S0006157,P00895,2025-10-24,51,3
S0006158,P00895,2025-10-26,46,3
S0006159,P00895,2025-10-27,44,1
S0006160,P00895,2025-11-02,72,6
S0006161,P00895,2025-11-07,28,5
S0006162,P00895,2025-11-09,27,3
S0006163,P00895,2025-11-15,41,1
S0006164,P00896,2025-11-13,24,3
S0006165,P00896,2025-11-14,62,4
S0006166,P00896,2025-11-14,57,6
S0006167,P00896,2025-11-15,34,3
S0006168,P00896,2025-11-15,38,2
S0006169,P00896,2025-11-18,49,4
S0006170,P00896,2025-11-18,50,3
S0006171,P00896,2025-11-20,34,2
S0006172,P00897,2025-10-14,23,4
S0006173,P00897,2025-10-15,27,2
S0006174,P00897,2025-10-19,26,1
S0006175,P00897,2025-10-23,19,1
S0006176,P00897,2025-10-26,23,2
S0006177,P00897,2025-11-01,26,2
S0006178,P00897,2025-11-14,27,3
S0006179,P00898,2026-01-03,18,5
S0006180,P00898,2026-01-05,19,1
S0006181,P00898,2026-01-15,29,3
S0006182,P00898,2026-01-15,44,4
S0006183,P00898,2026-01-15,20,2
S0006184,P00898,2026-01-18,24,0
S0006185,P00898,2026-01-19,20,2
S0006186,P00898,2026-01-19,47,4
S0006187,P00898,2026-01-23,38,3
S0006188,P00898,2026-01-23,43,5
S0006189,P00899,2025-12-04,26,3
S0006190,P00899,2025-12-05,45,6
S0006191,P00900,2025-11-07,22,1
S0006192,P00900,2025-11-08,17,1
S0006193,P00900,2025-11-12,28,3
S0006194,P00900,2025-11-25,25,1
S0006195,P00901,2026-01-06,48,5
S0006196,P00901,2026-01-13,34,1
S0006197,P00901,2026-01-17,41,3
S0006198,P00901,2026-01-29,48,5
S0006199,P00902,2025-12-02,5,0
S0006200,P00902,2025-12-04,6,2
S0006201,P00902,2025-12-17,9,2
S0006202,P00902,2025-12-20,16,3
S0006203,P00902,2025-12-23,7,0
S0006204,P00902,2025-12-23,10,1
S0006205,P00903,2025-12-25,66,7
S0006206,P00903,2025-12-25,66,6
S0006207,P00903,2025-12-29,57,4
S0006208,P00903,2025-12-31,66,6
S0006209,P00903,2025-12-31,75,5
S0006210,P00903,2026-01-01,56,5
S0006211,P00903,2026-01-04,58,5
S0006212,P00904,2025-11-23,24,3
S0006213,P00904,2025-11-24,26,3
S0006214,P00904,2025-11-25,25,3
S0006215,P00904,2025-11-27,32,3
S0006216,P00904,2025-12-03,25,1
S0006217,P00904,2025-12-05,19,1
S0006218,P00904,2025-12-21,29,1
S0006219,P00905,2026-01-25,38,5
S0006220,P00905,2026-01-26,12,1
S0006221,P00905,2026-01-27,21,0
S0006222,P00905,2026-01-28,46,5
S0006223,P00905,2026-01-29,23,0
S0006224,P00905,2026-01-30,30,4
S0006225,P00906,2025-10-03,32,2
S0006226,P00906,2025-10-08,27,3
S0006227,P00906,2025-10-16,23,1
S0006228,P00906,2025-10-23,21,2
S0006229,P00906,2025-10-23,40,2
S0006230,P00906,2025-11-02,36,2
S0006231,P00907,2025-12-19,26,1
S0006232,P00907,2025-12-19,29,5
S0006233,P00907,2025-12-23,14,0
S0006234,P00908,2025-12-03,13,1
S0006235,P00908,2025-12-25,14,0
S0006236,P00908,2026-01-02,14,1
S0006237,P00909,2026-01-11,43,4
S0006238,P00909,2026-01-12,28,2
S0006239,P00909,2026-01-15,31,2
S0006240,P00909,2026-01-17,39,4
S0006241,P00909,2026-01-18,41,4
S0006242,P00909,2026-01-22,42,5
S0006243,P00909,2026-01-26,46,6
S0006244,P00909,2026-01-26,21,3
S0006245,P00909,2026-01-28,50,4
S0006246,P00910,2025-11-15,20,2
S0006247,P00910,2025-11-16,21,2
S0006248,P00910,2025-11-18,28,3
S0006249,P00910,2025-11-30,26,2
S0006250,P00911,2025-10-05,20,2
S0006251,P00911,2025-10-13,5,0
S0006252,P00911,2025-10-27,5,0
S0006253,P00911,2025-10-28,14,0
S0006254,P00912,2025-10-17,17,1
S0006255,P00912,2025-10-24,22,2
S0006256,P00912,2025-10-24,17,1
S0006257,P00912,2025-11-04,9,0
S0006258,P00913,2025-11-05,32,4
S0006259,P00913,2025-11-06,45,2
S0006260,P00913,2025-11-10,49,5
S0006261,P00913,2025-11-12,29,3
S0006262,P00914,2025-10-14,28,2
S0006263,P00914,2025-10-16,5,1
S0006264,P00914,2025-10-17,16,2
S0006265,P00914,2025-10-18,23,2
S0006266,P00914,2025-10-22,19,1
S0006267,P00914,2025-10-23,16,2
S0006268,P00914,2025-10-27,18,3
S0006269,P00914,2025-11-02,17,3
S0006270,P00915,2025-10-24,5,0
S0006271,P00915,2025-10-28,10,1
S0006272,P00915,2025-10-29,7,2
S0006273,P00915,2025-10-31,5,0
S0006274,P00915,2025-11-05,10,1
S0006275,P00915,2025-11-05,6,1
S0006276,P00915,2025-11-06,14,2
S0006277,P00915,2025-11-16,8,2
S0006278,P00916,2025-11-07,73,6
S0006279,P00916,2025-11-10,59,5
S0006280,P00916,2025-11-10,61,5
S0006281,P00916,2025-11-15,56,4
S0006282,P00916,2025-11-17,60,3
S0006283,P00916,2025-11-24,77,6
S0006284,P00916,2025-12-16,42,5
S0006285,P00917,2026-01-14,27,2
S0006286,P00917,2026-01-18,14,2
S0006287,P00917,2026-01-23,17,0
S0006288,P00917,2026-01-31,28,1
S0006289,P00918,2026-01-24,20,2
S0006290,P00918,2026-01-24,22,3
S0006291,P00918,2026-01-26,12,2
S0006292,P00918,2026-01-28,15,2
S0006293,P00918,2026-01-30,16,0
S0006294,P00919,2025-12-04,18,2
S0006295,P00919,2025-12-05,23,2
S0006296,P00920,2026-01-17,31,4
S0006297,P00920,2026-01-21,47,4
S0006298,P00920,2026-01-22,40,4
S0006299,P00920,2026-01-29,46,3
S0006300,P00920,2026-01-29,45,4
S0006301,P00921,2025-12-11,29,1
S0006302,P00921,2025-12-13,29,2
S0006303,P00921,2025-12-15,42,4
S0006304,P00921,2025-12-28,39,2
S0006305,P00921,2025-12-29,32,0
S0006306,P00921,2026-01-15,33,1
S0006307,P00921,2026-01-20,26,1
S0006308,P00921,2026-01-20,22,2
S0006309,P00922,2025-12-02,14,2
S0006310,P00922,2025-12-04,15,2
S0006311,P00922,2025-12-05,8,1
S0006312,P00922,2025-12-07,8,0
S0006313,P00922,2025-12-16,9,2
S0006314,P00922,2025-12-29,7,0
S0006315,P00923,2026-01-13,46,5
S0006316,P00923,2026-01-14,44,3
S0006317,P00923,2026-01-16,43,5
S0006318,P00923,2026-01-17,41,3
S0006319,P00923,2026-01-19,55,6
S0006320,P00923,2026-01-19,57,5
S0006321,P00923,2026-01-20,64,5
S0006322,P00924,2025-10-13,53,4
S0006323,P00924,2025-10-15,42,4
S0006324,P00924,2025-10-18,49,5
S0006325,P00924,2025-10-27,45,2
S0006326,P00924,2025-10-29,30,3
S0006327,P00924,2025-10-29,50,3
S0006328,P00924,2025-11-01,61,3
S0006329,P00924,2025-11-17,73,8
S0006330,P00924,2025-11-17,66,5
S0006331,P00925,2025-12-30,50,5
S0006332,P00925,2026-01-08,38,4
S0006333,P00925,2026-01-17,36,4
S0006334,P00927,2026-01-04,15,2
S0006335,P00927,2026-01-12,25,4
S0006336,P00927,2026-01-20,27,3
S0006337,P00927,2026-01-29,36,2
S0006338,P00927,2026-01-30,26,3
S0006339,P00927,2026-01-30,18,1
S0006340,P00928,2025-11-11,9,1
S0006341,P00928,2025-11-12,33,3
S0006342,P00928,2025-11-29,38,2
S0006343,P00929,2025-10-05,39,0
S0006344,P00929,2025-10-06,11,2
S0006345,P00929,2025-10-07,29,4
S0006346,P00931,2025-10-16,37,3
S0006347,P00931,2025-10-19,32,2
S0006348,P00932,2025-10-01,20,2
S0006349,P00932,2025-10-04,23,3
S0006350,P00932,2025-10-06,40,2
S0006351,P00932,2025-10-10,33,1
S0006352,P00932,2025-10-12,30,3
S0006353,P00932,2025-10-14,27,2
S0006354,P00932,2025-10-15,39,4
S0006355,P00932,2025-10-16,31,4
S0006356,P00932,2025-10-22,8,2
S0006357,P00932,2025-10-23,21,2
S0006358,P00932,2025-11-03,32,4
S0006359,P00933,2025-11-14,7,4
S0006360,P00933,2025-11-23,5,1
S0006361,P00933,2025-11-26,14,0
S0006362,P00933,2025-11-30,13,0
S0006363,P00933,2025-12-03,7,1
S0006364,P00933,2025-12-08,5,2
S0006365,P00934,2025-12-14,26,4
S0006366,P00934,2025-12-15,28,6
S0006367,P00934,2025-12-16,54,4
S0006368,P00934,2025-12-17,28,0
S0006369,P00934,2025-12-20,42,5
S0006370,P00934,2025-12-21,32,5
S0006371,P00934,2026-01-01,21,2
S0006372,P00934,2026-01-11,34,2
S0006373,P00935,2025-10-12,22,2
S0006374,P00935,2025-10-14,34,2
S0006375,P00935,2025-10-16,18,0
S0006376,P00936,2025-11-28,15,1
S0006377,P00936,2025-11-29,10,1
S0006378,P00936,2025-12-20,10,1
S0006379,P00936,2025-12-26,7,0
S0006380,P00937,2025-11-02,47,3
S0006381,P00937,2025-11-11,35,2
S0006382,P00937,2025-11-13,15,1
S0006383,P00937,2025-11-13,17,3
S0006384,P00937,2025-11-14,45,4
S0006385,P00937,2025-11-17,23,1
S0006386,P00937,2025-11-19,25,3
S0006387,P00938,2025-11-24,38,0
S0006388,P00938,2025-11-26,31,1
S0006389,P00938,2025-11-27,30,2
S0006390,P00938,2025-11-30,28,3
S0006391,P00938,2025-12-01,35,4
S0006392,P00938,2025-12-04,28,3
S0006393,P00938,2025-12-10,30,6
S0006394,P00939,2025-12-16,54,5
S0006395,P00939,2025-12-17,38,2
S0006396,P00939,2025-12-31,27,0
S0006397,P00939,2026-01-01,41,4
S0006398,P00939,2026-01-03,50,4
S0006399,P00939,2026-01-06,19,2
S0006400,P00939,2026-01-12,33,1
S0006401,P00940,2025-12-21,19,1
S0006402,P00940,2025-12-22,33,5
S0006403,P00940,2025-12-26,47,3
S0006404,P00940,2025-12-27,42,5
S0006405,P00940,2025-12-27,39,4
S0006406,P00940,2025-12-28,34,4
S0006407,P00940,2026-01-02,26,0
S0006408,P00940,2026-01-10,18,3
S0006409,P00940,2026-01-25,27,3
S0006410,P00941,2026-01-09,22,1
S0006411,P00942,2025-11-09,5,0
S0006412,P00942,2025-11-14,9,0
S0006413,P00942,2025-11-15,5,0
S0006414,P00942,2025-11-21,5,1
S0006415,P00942,2025-11-22,5,1
S0006416,P00942,2025-12-04,5,1
S0006417,P00943,2025-10-06,27,4
S0006418,P00943,2025-10-07,23,1
S0006419,P00943,2025-10-09,13,1
S0006420,P00943,2025-10-11,22,3
S0006421,P00943,2025-10-12,34,3
S0006422,P00944,2025-12-15,46,4
S0006423,P00944,2025-12-17,71,7
S0006424,P00944,2025-12-18,67,6
S0006425,P00944,2025-12-22,57,6
S0006426,P00944,2025-12-25,46,5
S0006427,P00944,2025-12-28,73,6
S0006428,P00944,2026-01-06,55,5
S0006429,P00944,2026-01-08,36,2
S0006430,P00944,2026-01-14,53,6
S0006431,P00945,2026-01-26,13,0
S0006432,P00945,2026-01-27,5,1
S0006433,P00945,2026-01-28,22,3
S0006434,P00945,2026-01-31,21,2
S0006435,P00946,2025-12-27,17,1
S0006436,P00946,2025-12-30,14,0
S0006437,P00946,2026-01-05,19,2
S0006438,P00946,2026-01-05,13,0
S0006439,P00947,2026-01-09,37,4
S0006440,P00947,2026-01-10,47,5
S0006441,P00947,2026-01-11,41,3
S0006442,P00947,2026-01-11,28,3
S0006443,P00947,2026-01-13,41,4
S0006444,P00947,2026-01-14,55,6
S0006445,P00947,2026-01-18,16,2
S0006446,P00948,2025-11-29,22,4
S0006447,P00948,2025-12-01,37,4
S0006448,P00949,2025-10-05,31,3
S0006449,P00949,2025-10-15,33,3
S0006450,P00949,2025-10-21,22,3
S0006451,P00949,2025-10-21,30,2
S0006452,P00949,2025-11-21,49,4
S0006453,P00950,2025-11-10,70,6
S0006454,P00950,2025-11-16,63,6
S0006455,P00950,2025-11-21,79,8
S0006456,P00950,2025-11-23,69,5
S0006457,P00950,2025-11-27,70,3
S0006458,P00950,2025-11-28,76,5
S0006459,P00950,2025-12-07,93,6
S0006460,P00950,2025-12-26,84,6
S0006461,P00951,2025-11-06,29,2
S0006462,P00951,2025-11-07,20,1
S0006463,P00951,2025-11-09,22,1
S0006464,P00951,2025-11-12,21,1
S0006465,P00951,2025-11-13,16,2
S0006466,P00951,2025-11-21,30,2
S0006467,P00952,2026-01-10,33,2
S0006468,P00952,2026-01-13,32,4
S0006469,P00952,2026-01-14,20,3
S0006470,P00952,2026-01-16,40,5
S0006471,P00952,2026-01-17,43,3
S0006472,P00952,2026-01-21,36,4
S0006473,P00953,2026-01-24,26,0
S0006474,P00953,2026-01-30,23,0
S0006475,P00953,2026-01-30,21,2
S0006476,P00954,2025-12-17,62,6
S0006477,P00954,2025-12-20,76,6
S0006478,P00954,2025-12-20,52,4
S0006479,P00954,2025-12-23,64,7
S0006480,P00954,2025-12-26,70,5
S0006481,P00954,2025-12-29,71,7
S0006482,P00954,2025-12-30,63,6
S0006483,P00954,2025-12-30,92,7
S0006484,P00954,2026-01-03,63,6
S0006485,P00954,2026-01-06,96,10
S0006486,P00954,2026-01-13,70,7
S0006487,P00954,2026-01-16,53,5
S0006488,P00955,2025-11-27,5,0
S0006489,P00955,2025-11-29,6,2
S0006490,P00955,2025-11-29,5,0
S0006491,P00955,2025-12-01,5,0
S0006492,P00955,2025-12-03,9,0
S0006493,P00955,2025-12-04,5,0
S0006494,P00955,2025-12-06,5,0
S0006495,P00955,2025-12-07,9,1
S0006496,P00955,2025-12-09,22,1
S0006497,P00955,2025-12-09,20,0
S0006498,P00955,2025-12-27,5,0
S0006499,P00955,2025-12-28,7,2
S0006500,P00955,2026-01-25,17,3
S0006501,P00956,2025-12-10,53,3
S0006502,P00956,2025-12-12,76,6
S0006503,P00956,2025-12-12,86,7
S0006504,P00956,2025-12-13,74,6
S0006505,P00956,2025-12-15,81,8
S0006506,P00956,2025-12-19,70,5
S0006507,P00956,2025-12-24,90,7
S0006508,P00956,2025-12-24,75,4
S0006509,P00956,2025-12-26,64,7
S0006510,P00956,2026-01-07,78,6
S0006511,P00956,2026-01-07,48,4
S0006512,P00956,2026-01-15,56,5
S0006513,P00957,2025-11-01,29,2
S0006514,P00957,2025-11-04,16,3
S0006515,P00957,2025-11-06,34,3
S0006516,P00958,2025-10-04,28,2
S0006517,P00958,2025-10-05,25,1
S0006518,P00958,2025-10-05,49,1
S0006519,P00958,2025-10-08,41,5
S0006520,P00959,2025-12-25,16,3
S0006521,P00959,2025-12-26,35,4
S0006522,P00959,2025-12-30,23,3
S0006523,P00959,2025-12-30,15,2
S0006524,P00959,2025-12-31,31,5
S0006525,P00959,2026-01-16,30,3
S0006526,P00959,2026-01-24,25,1
S0006527,P00959,2026-01-28,24,4
S0006528,P00959,2026-01-28,14,1
S0006529,P00961,2025-12-21,26,1
S0006530,P00961,2025-12-25,39,4
S0006531,P00961,2025-12-27,50,5
S0006532,P00961,2026-01-02,47,4
S0006533,P00961,2026-01-04,24,1
S0006534,P00961,2026-01-06,55,5
S0006535,P00961,2026-01-25,33,2
S0006536,P00962,2025-12-14,28,2
S0006537,P00962,2025-12-16,36,3
S0006538,P00962,2025-12-19,19,2
S0006539,P00962,2025-12-20,8,0
S0006540,P00962,2025-12-23,18,1
S0006541,P00962,2025-12-25,13,1
S0006542,P00963,2026-01-03,20,1
S0006543,P00963,2026-01-05,20,1
S0006544,P00963,2026-01-07,16,4
S0006545,P00963,2026-01-08,16,0
S0006546,P00963,2026-01-09,21,0
S0006547,P00963,2026-01-09,5,1
S0006548,P00963,2026-01-10,10,2
S0006549,P00963,2026-01-12,8,0
S0006550,P00963,2026-01-12,15,1
S0006551,P00963,2026-01-24,35,3
S0006552,P00964,2025-11-04,29,4
S0006553,P00964,2025-11-07,28,3
S0006554,P00964,2025-11-18,37,2
S0006555,P00965,2025-12-19,46,5
S0006556,P00965,2025-12-20,51,3
S0006557,P00965,2025-12-21,44,3
S0006558,P00965,2025-12-24,48,5
S0006559,P00965,2025-12-30,42,3
S0006560,P00966,2025-11-13,26,4
S0006561,P00966,2025-11-14,37,2
S0006562,P00966,2025-11-29,38,3
S0006563,P00966,2025-12-02,29,3
S0006564,P00966,2025-12-15,29,3
S0006565,P00966,2025-12-19,27,4
S0006566,P00966,2025-12-24,34,3
S0006567,P00967,2026-01-21,19,3
S0006568,P00967,2026-01-21,5,0
S0006569,P00967,2026-01-23,18,1
S0006570,P00967,2026-01-24,23,2
S0006571,P00967,2026-01-25,5,2
S0006572,P00967,2026-01-25,5,2
S0006573,P00967,2026-01-28,10,0
S0006574,P00968,2025-10-12,31,3
S0006575,P00968,2025-10-15,26,4
S0006576,P00968,2025-10-17,25,1
S0006577,P00968,2025-10-18,35,3
S0006578,P00968,2025-10-28,22,0
S0006579,P00968,2025-10-28,31,2
S0006580,P00968,2025-10-31,31,3
S0006581,P00968,2025-11-02,36,4
S0006582,P00968,2025-11-03,27,3
S0006583,P00970,2026-01-19,27,2
S0006584,P00970,2026-01-20,42,2
S0006585,P00970,2026-01-21,52,4
S0006586,P00970,2026-01-21,23,3
S0006587,P00970,2026-01-23,25,2
S0006588,P00970,2026-01-24,32,2
S0006589,P00971,2025-10-15,71,7
S0006590,P00971,2025-10-17,25,3
S0006591,P00971,2025-10-18,41,5
S0006592,P00971,2025-10-26,33,3
S0006593,P00971,2025-11-01,59,6
S0006594,P00971,2025-11-01,68,7
S0006595,P00971,2025-11-01,76,6
S0006596,P00971,2025-11-03,63,5
S0006597,P00971,2025-11-07,72,6
S0006598,P00971,2025-11-10,52,6
S0006599,P00971,2025-11-15,47,4
S0006600,P00972,2025-10-17,13,2
S0006601,P00972,2025-10-18,28,2
S0006602,P00972,2025-10-22,5,0
S0006603,P00972,2025-10-22,19,2
